https://www.youtube.com/watch?v=vfCTgeygk8I,Person,Sergey Sverchkov
https://www.youtube.com/watch?v=sd8ooZSyFHw,Organization,UC Berkeley
https://www.youtube.com/watch?v=zAbFRiyT3LU,Person,Mark Atwood
https://www.youtube.com/watch?v=BS0MWy5QND8,Person,Matt Ingenthron
https://www.youtube.com/watch?v=BS0MWy5QND8,Person,Subhashni Balakrishnan
https://www.youtube.com/watch?v=ca9jrCFlDxI,Person,Ray Bradbury
https://www.youtube.com/watch?v=ECM_a3-LYLo,Person,Lawrence Ellison
https://www.youtube.com/watch?v=9G05fRN6mgQ,Person,Jeremy Likness
https://www.youtube.com/watch?v=9G05fRN6mgQ,Organization,USDA
https://www.youtube.com/watch?v=EDMh2Mmf3zM,Person,Serge Rider
https://www.youtube.com/watch?v=EDMh2Mmf3zM,Person,Tatiana Krupenya
https://www.youtube.com/watch?v=cQ8z9L4TfRM,Person,Doug Gardner
https://www.youtube.com/watch?v=QaLIRonfngM,Person,Vladimir de Turckheim
https://www.youtube.com/watch?v=PIWVFUtBV1Q,Person,Jared Rosoff
https://www.youtube.com/watch?v=E5LSAjDhNvE,Organization,ArsDigita University
https://www.youtube.com/watch?v=XmS6Kv0x6y4,Person,Eric Evans
https://www.youtube.com/watch?v=XmS6Kv0x6y4,Person,Johan Oskarsson
https://www.youtube.com/watch?v=xvqAjIQY3oM,Person,Thomas Frank
https://www.youtube.com/watch?v=EfMIWTnbhGw,Person,Sumedh
https://www.youtube.com/watch?v=EfMIWTnbhGw,Organization,Stanford University
https://www.youtube.com/watch?v=NRPck4SGR6k,Person,Manuel Eusebio de Paz Carmona
https://www.youtube.com/watch?v=mnfMPyrBdjs,Person,Jose Manuel Ramirez Leon
https://www.youtube.com/watch?v=gJFG04Sy6NY,Person,Cassandra Vs
https://www.youtube.com/watch?v=h1-QG_shi24,Organization,Linux Academy
https://www.youtube.com/watch?v=sF5mDJtmmec,Organization,Mayfield Fund
https://www.youtube.com/watch?v=sF5mDJtmmec,Person,Bob Wiederhold
https://www.youtube.com/watch?v=lev6D3QSoaI,Organization,University of Virginia
https://www.youtube.com/watch?v=lev6D3QSoaI,Organization,Federal government
https://www.youtube.com/watch?v=lev6D3QSoaI,Person,Scotty Nelson
https://www.youtube.com/watch?v=mgipNdAgQ3o,Person,Lukas Eder
https://www.youtube.com/watch?v=Xys19uLzBhk,Person,Eric David Benari
https://www.youtube.com/watch?v=HSzRPvlY-bQ,Organization,Channel
https://www.youtube.com/watch?v=idApf9DMdfk,Person,Ben Hale
https://www.youtube.com/watch?v=TpyUFWM18p0,Organization,JALAYER ACADEMY
https://www.youtube.com/watch?v=Ck70G6OuGT4,Person,Ben Kepes
https://www.youtube.com/watch?v=Ck70G6OuGT4,Person,Dave Vellante
https://www.youtube.com/watch?v=Ck70G6OuGT4,Person,Adam Fuchs
https://www.youtube.com/watch?v=3OFHGITUcwU,Person,Hadoop ecosystem
https://www.youtube.com/watch?v=3OFHGITUcwU,Person,Cassandra ecosystem
https://www.youtube.com/watch?v=CEMPG1QvMVw,Person,Nathan Marz
https://www.youtube.com/watch?v=V29-GMYRYNs,Person,Semi Structured
https://www.youtube.com/watch?v=OWBl6YuTEqI,Person,Nick Moore
https://www.youtube.com/watch?v=ZcyqU53OVnM,Person,Oracle
https://www.youtube.com/watch?v=ZcyqU53OVnM,Person,Morgan Tocker
https://www.youtube.com/watch?v=Zx3t7g2KU2Q,Person,Steven Lott
https://www.youtube.com/watch?v=pBGFXbu4iBs,Organization,Beginners Amazon Relational Database Service
https://www.youtube.com/watch?v=pBGFXbu4iBs,Organization,#AmazonRelationalDatabase Service
https://www.youtube.com/watch?v=fYExtJIWOc8,Person,Hope U Like
https://www.youtube.com/watch?v=MVQOmonaFOg,Person,Alternate Key
https://www.youtube.com/watch?v=2lrNZdY3fE4,Person,Inner Join
https://www.youtube.com/watch?v=zlZ4Q3T3KHY,Organization,Machine Learning Vs Artificial Intelligence
https://www.youtube.com/watch?v=modXC5IWTJI,Person,Jeffrey Dean
https://www.youtube.com/watch?v=modXC5IWTJI,Organization,Stanford Center for Professional Development
https://www.youtube.com/watch?v=modXC5IWTJI,Organization,Stanford University
https://www.youtube.com/watch?v=modXC5IWTJI,Organization,School of Engineering
https://www.youtube.com/watch?v=2FpDwMy4sy0,Organization,ArsDigita University
https://www.youtube.com/watch?v=BJWjqNsQ5Vw,Organization,Mumbai University
https://www.youtube.com/watch?v=59_6k6BVlZI,Person,Freddy Vega obtendrás
https://www.youtube.com/watch?v=CdmK125jI8s,Person,David Rivers
https://www.youtube.com/watch?v=E5wGoIVFBuU,Organization,Relational Database Service
https://www.youtube.com/watch?v=BRYhOE492u8,Person,Mark Rees
https://www.youtube.com/watch?v=EIHYqxryo3c,Person,David Rubin
https://www.youtube.com/watch?v=BB0JWXiGS7s,Organization,Channel
https://www.youtube.com/watch?v=5GvvBo3Dr9o,Person,Shin-Ichiro Takahashi
https://www.youtube.com/watch?v=b1bsp4-nELU,Person,Mike Hoskins
https://www.youtube.com/watch?v=I7vAxrzZQlg,Person,Charles Guarino
https://www.youtube.com/watch?v=I7vAxrzZQlg,Person,Jeff Tickner
https://www.youtube.com/watch?v=l68zxgZS_wc,Person,Pramod Sadalage
https://www.youtube.com/watch?v=MEYm3El0mdY,Person,Mark Phillips
https://www.youtube.com/watch?v=MEYm3El0mdY,Person,Barton George
https://www.youtube.com/watch?v=9IskoIHQYhI,Person,Víctor Robles
https://www.youtube.com/watch?v=RKB1QmIwOaY,Organization,L5 Chapter
https://www.youtube.com/watch?v=ASiU89Gl0F0,Person,Martin Fowler
https://www.youtube.com/watch?v=sJItCOxssWs,Person,Anwar Ali
https://www.youtube.com/watch?v=Jg7ZHgQ0wcA,Person,Sasha Goldshtein
https://www.youtube.com/watch?v=Jg7ZHgQ0wcA,Person,DevWeek
https://www.youtube.com/watch?v=B_QU9OGwtbI,Person,Soper
https://www.youtube.com/watch?v=Wa6vQzaCKsE,Person,Grant McAlister
https://www.youtube.com/watch?v=JXv42-qRYcU,Organization,American National Standards Institute
https://www.youtube.com/watch?v=qMQQ6SLSGvE,Person,Donald D. Chamberlin
https://www.youtube.com/watch?v=qMQQ6SLSGvE,Person,Raymond F. Boyce
https://www.youtube.com/watch?v=qMQQ6SLSGvE,Organization,UC Berkeley
https://www.youtube.com/watch?v=eSSIBRQcZfk,Person,Scott Wallace
https://www.youtube.com/watch?v=nl32uJzE1Nk,Person,Edgar F. Codd
https://www.youtube.com/watch?v=f1hSvfDIfbo,Person,Schwartz
https://www.youtube.com/watch?v=kyGVhx5LwXw,Person,Soper
https://www.youtube.com/watch?v=guenQ_2RuGA,Person,Arnaud Bailly
https://www.youtube.com/watch?v=guenQ_2RuGA,Person,Guo Liang
https://www.youtube.com/watch?v=guenQ_2RuGA,Person,Amar Potghan
https://www.youtube.com/watch?v=rn_68hBqt20,Person,Dave Nettleton
https://www.youtube.com/watch?v=rn_68hBqt20,Person,Dominic Preuss
https://www.youtube.com/watch?v=BjX06PNcKQE,Organization,University of Pretoria
https://www.youtube.com/watch?v=BjX06PNcKQE,Organization,Department of Informatics
https://www.youtube.com/watch?v=BjX06PNcKQE,Person,K Smith
https://www.youtube.com/watch?v=4WX2MZvmzho,Person,Soper
https://www.youtube.com/watch?v=4WX2MZvmzho,Organization,NoSQL
https://www.youtube.com/watch?v=pNWJ8rPcaZk,Person,Hadoop ecosystem
https://www.youtube.com/watch?v=pNWJ8rPcaZk,Person,Cassandra ecosystem
https://www.youtube.com/watch?v=QYtE-Irbd7E,Person,Aileen Nielsen
https://www.youtube.com/watch?v=M8BjXNLmuOY,Person,Spencer McIntyre
https://www.youtube.com/watch?v=E8w1y1Jo7YI,Person,Benjamin Eberlei
https://www.youtube.com/watch?v=MUN1CaC-wPE,Person,Ebrahim Hegazy
https://www.youtube.com/watch?v=b1VFyEhucnA,Person,Josh Lane
https://www.youtube.com/watch?v=tDSfE7SWFd4,Person,Robert Greene
https://www.youtube.com/watch?v=ymb9gsl_x1U,Person,Woo
https://www.youtube.com/watch?v=Fi8oO_MkkWo,Person,Andreas Jung
https://www.youtube.com/watch?v=AC9xUc4SkvU,Person,Greg DeMichillie
https://www.youtube.com/watch?v=AC9xUc4SkvU,Person,Robert Kubis
https://www.youtube.com/watch?v=E_ekWwZRGNI,Person,Andrew Snodgrass
https://www.youtube.com/watch?v=_IPhx2TzkBY,Person,Michael Rys
https://www.youtube.com/watch?v=_IPhx2TzkBY,Person,Mark Ginnebaugh
https://www.youtube.com/watch?v=Bt-aEDG7w9g,Person,Giuseppe De Giacomo
https://www.youtube.com/watch?v=Bt-aEDG7w9g,Organization,University of Toronto
https://www.youtube.com/watch?v=x8Ix_QaQIno,Person,John Leach
https://www.youtube.com/watch?v=cbJ-xaBfWLM,Organization,University of Houston
https://www.youtube.com/watch?v=cbJ-xaBfWLM,Person,Gary D. Boetticher
https://www.youtube.com/watch?v=9G5960c2EQ4,Person,Arnab Chakraborty
https://www.youtube.com/watch?v=sDtnlPdqwWI,Person,Mike Kavis
https://www.youtube.com/watch?v=sDtnlPdqwWI,Person,Justin Weiler
https://www.youtube.com/watch?v=mHgXm1e9hTM,Person,Richard Carlton
https://www.youtube.com/watch?v=eB-YHgMT2D0,Person,Lucas Dohmen
https://www.youtube.com/watch?v=iYs9ReKvRRs,Person,Andreas Petutschnig
https://www.youtube.com/watch?v=Z4I9Y8lqHtk,Person,Arnab Chakraborty
https://www.youtube.com/watch?v=oKRwtyyw6cg,Person,Jasmine Greenaway
https://www.youtube.com/watch?v=oKRwtyyw6cg,Person,Burke Greenaway
https://www.youtube.com/watch?v=xe-y2bEJn48,Organization,Channel
https://www.youtube.com/watch?v=5qEoEAfAer8,Person,Cassandra Tutorials
https://www.youtube.com/watch?v=jxcQNftPxhs,Person,Jonathan Ellis
https://www.youtube.com/watch?v=xvpRAy-lbTE,Person,Philipp Krenn
https://www.youtube.com/watch?v=78r0MgH0u0w,Person,Ian Robinson
https://www.youtube.com/watch?v=LWJelYu0FJQ,Person,Rudi Bruchez
https://www.youtube.com/watch?v=fFGR1FBDpE4,Person,Jan Steemann
https://www.youtube.com/watch?v=fTeLlNHBAgw,Person,Bruce Momjian
https://www.youtube.com/watch?v=fTeLlNHBAgw,Person,Eric David Benari
https://www.youtube.com/watch?v=K4Rw-WjM5j8,Organization,Relational Database Service
https://www.youtube.com/watch?v=vCjisAATDUM,Person,Chris Richardson
https://www.youtube.com/watch?v=Gj5RQ4V2JfI,Person,Cassandra - Apache Cassandra
https://www.youtube.com/watch?v=yQvdJ2mVHjg,Person,Tomas Ulin
https://www.youtube.com/watch?v=eEAAx89oDdk,Organization,AWS Database Migration Service
https://www.youtube.com/watch?v=olA1HhgwoIA,Organization,NYU
https://www.youtube.com/watch?v=olA1HhgwoIA,Person,Azza Abouzied
https://www.youtube.com/watch?v=iJhYjSM_kWk,Organization,Oklahoma State University
https://www.youtube.com/watch?v=iJhYjSM_kWk,Person,William Paiva
https://www.youtube.com/watch?v=iJhYjSM_kWk,Organization,Center for Health Systems Innovation
https://www.youtube.com/watch?v=FFTHQt_KFNM,Person,Robert Kubis
https://www.youtube.com/watch?v=iH9CjZrg6PU,Organization,CUNY Institute for Software Design and Development
https://www.youtube.com/watch?v=iH9CjZrg6PU,Organization,New York Technology Council
https://www.youtube.com/watch?v=wgdBVIX9ifA,Person,Martin Fowler
https://www.youtube.com/watch?v=xb5_0AD-RcU,Person,Andrew Geweke
https://www.youtube.com/watch?v=xb5_0AD-RcU,Person,Andrew Gewke
https://www.youtube.com/watch?v=nAebIt7tHFI,Person,Haytham Abdel Moneim
https://www.youtube.com/watch?v=nAebIt7tHFI,Organization,Department of Information SystemsFaculty of Computer & Information Sciences
https://www.youtube.com/watch?v=nAebIt7tHFI,Organization,Mansoura University
https://www.youtube.com/watch?v=PHoEGKzMPHo,Organization,Channel
https://www.youtube.com/watch?v=fCd1tbCqclQ,Person,Gary Devendorf
https://www.youtube.com/watch?v=fCd1tbCqclQ,Person,Kevin Bell
https://www.youtube.com/watch?v=Ox50A4y-f2E,Organization,Relational Database Service
https://www.youtube.com/watch?v=uJb4HjtvcIE,Person,Emily Yi Ho
https://www.youtube.com/watch?v=4oagT4vk3SI,Person,Ted Neward
https://www.youtube.com/watch?v=Je9BKVBM818,Person,Robin Schumacher
https://www.youtube.com/watch?v=CWKgGkzsuRs,Organization,ArsDigita University
https://www.youtube.com/watch?v=Ci8gTjn5Y0E,Person,Andy matthews
https://www.youtube.com/watch?v=EXQfO-y52_0,Person,Rafael Chinelato Del Nero
https://www.youtube.com/watch?v=K4Ve9BvUJBk,Person,Tom Bujok
https://www.youtube.com/watch?v=_vkRh319LRU,Organization,University of Oxford
https://www.youtube.com/watch?v=WetZPlU_yMU,Person,Victoria Schaufuss
https://www.youtube.com/watch?v=mor2p0UqZ14,Person,Alon Motro
https://www.youtube.com/watch?v=t65--zYicZA,Person,Akshay Magre
https://www.youtube.com/watch?v=jlLnTKrdGZI,Organization,Database Migration Service
https://www.youtube.com/watch?v=1Ge-V5kOR3g,Person,Hope U Like
https://www.youtube.com/watch?v=z5YnKt2aOCs,Person,David Gassner
https://www.youtube.com/watch?v=2lxLTU2SFLs,Person,Brian Bulkowski
https://www.youtube.com/watch?v=2lxLTU2SFLs,Person,Steve Yatko
https://www.youtube.com/watch?v=TORzO9Oc9oU,Person,Ryan Shuttleworth
https://www.youtube.com/watch?v=4Z9KEBexzcM,Person,Soper
https://www.youtube.com/watch?v=WELbuxsV6rM,Organization,Relational Database Service
https://www.youtube.com/watch?v=wxfkjHkcnAw,Person,Matthew "Roder" Heitzenroder
https://www.youtube.com/watch?v=wxfkjHkcnAw,Person,Austin NoSQL
https://www.youtube.com/watch?v=mIN3W49Fjgo,Organization,CA IPCC IT Chapter
https://www.youtube.com/watch?v=fSbC2XaoepE,Organization,GameDev Academy
https://www.youtube.com/watch?v=fSbC2XaoepE,Organization,MongoDB and NoSQL Movement
https://www.youtube.com/watch?v=YmpoHhwaaIo,Person,Haytham Abdel Moneim
https://www.youtube.com/watch?v=YmpoHhwaaIo,Organization,Department of Information SystemsFaculty of Computer & Information Sciences
https://www.youtube.com/watch?v=YmpoHhwaaIo,Organization,Mansoura University
https://www.youtube.com/watch?v=x7wrwU4AOqA,Person,E. F. Codd
https://www.youtube.com/watch?v=D5w9lr8vcBU,Organization,MOM Computer Institution
https://www.youtube.com/watch?v=HLlKSDrRImA,Organization,Jakarta Tech Talks Meetup
https://www.youtube.com/watch?v=adYoR_2U-3g,Person,Christoph Koch
https://www.youtube.com/watch?v=adYoR_2U-3g,Organization,IC School
https://www.youtube.com/watch?v=jbpp-z62Nu4,Person,Here Dave Rosenthal
https://www.youtube.com/watch?v=-eFZ7Ri-y7g,Person,Richard Carlton
https://www.youtube.com/watch?v=oIpjcqHyx2M,Person,Antoine Augusti
https://www.youtube.com/watch?v=oIpjcqHyx2M,Person,Thibaud Dauce
https://www.youtube.com/watch?v=A42FG4LzdbY,Person,David Powers
https://www.youtube.com/watch?v=ZZK3VPCbHEQ,Organization,NoSQL
https://www.youtube.com/watch?v=dE9f-DkzIM4,Person,Haytham Abdel Moneim
https://www.youtube.com/watch?v=dE9f-DkzIM4,Organization,Department of Information SystemsFaculty of Computer & Information Sciences
https://www.youtube.com/watch?v=dE9f-DkzIM4,Organization,Mansoura University
https://www.youtube.com/watch?v=050r_ijgwcU,Person,Cassandra Part
https://www.youtube.com/watch?v=3fL4VaL88rQ,Person,Radu Sion
https://www.youtube.com/watch?v=3fL4VaL88rQ,Organization,Stony Brook University
https://www.youtube.com/watch?v=aotCPUtahDU,Person,Lahav Savir
https://www.youtube.com/watch?v=fTl7amo-cGk,Person,David Wursteisen
